date,store_id,sku_id,qty_sold,stock_on_hand
2025-01-01,store_49,sku_1334,4,87
2025-01-01,store_24,sku_146,4,62
2025-01-01,store_28,sku_1247,4,58
2025-01-01,store_21,sku_534,2,75
2025-01-01,store_33,sku_1752,11,49
2025-01-01,store_40,sku_541,4,85
2025-01-01,store_48,sku_1759,5,22
2025-01-01,store_5,sku_1431,5,9
2025-01-01,store_37,sku_268,2,84
2025-01-01,store_2,sku_1378,5,98
2025-01-01,store_21,sku_97,5,53
2025-01-01,store_45,sku_759,3,27
2025-01-01,store_31,sku_76,4,31
2025-01-01,store_9,sku_987,5,87
2025-01-01,store_0,sku_380,6,56
2025-01-01,store_1,sku_1235,5,47
2025-01-01,store_27,sku_516,2,31
2025-01-01,store_36,sku_76,5,19
2025-01-01,store_26,sku_344,4,11
2025-01-01,store_31,sku_475,8,25
2025-01-01,store_41,sku_1800,3,23
2025-01-01,store_24,sku_350,7,25
2025-01-01,store_0,sku_1916,6,57
2025-01-01,store_22,sku_1954,6,73
2025-01-01,store_35,sku_451,6,46
2025-01-01,store_22,sku_713,4,81
2025-01-01,store_44,sku_197,7,80
2025-01-01,store_0,sku_1657,7,93
2025-01-01,store_26,sku_1011,7,97
2025-01-01,store_39,sku_1813,4,76
2025-01-01,store_13,sku_1688,3,24
2025-01-01,store_48,sku_1819,5,45
2025-01-01,store_17,sku_790,0,34
2025-01-01,store_13,sku_877,2,7
2025-01-01,store_5,sku_1408,4,27
2025-01-01,store_19,sku_803,10,61
2025-01-01,store_15,sku_1838,0,91
2025-01-01,store_10,sku_209,12,94
2025-01-01,store_12,sku_1427,3,21
2025-01-01,store_15,sku_1160,2,56
2025-01-01,store_15,sku_1786,6,67
2025-01-01,store_43,sku_113,6,63
2025-01-01,store_1,sku_1541,3,93
2025-01-01,store_26,sku_1376,3,50
2025-01-01,store_18,sku_949,5,78
2025-01-01,store_17,sku_1443,5,27
2025-01-01,store_49,sku_302,5,98
2025-01-01,store_17,sku_89,5,48
2025-01-01,store_29,sku_1088,9,51
2025-01-01,store_44,sku_1088,4,87
2025-01-01,store_3,sku_934,0,13
2025-01-01,store_35,sku_1593,11,81
2025-01-01,store_2,sku_269,4,48
2025-01-01,store_25,sku_1273,7,18
2025-01-01,store_19,sku_493,4,99
2025-01-01,store_34,sku_1032,0,62
2025-01-01,store_0,sku_1159,4,28
2025-01-01,store_37,sku_227,7,56
2025-01-01,store_22,sku_1670,7,68
2025-01-01,store_21,sku_172,3,6
2025-01-01,store_30,sku_1267,5,97
2025-01-01,store_40,sku_1066,7,32
2025-01-01,store_26,sku_52,5,21
2025-01-01,store_16,sku_243,10,94
2025-01-01,store_13,sku_618,6,39
2025-01-01,store_16,sku_1323,3,5
2025-01-01,store_24,sku_1386,3,55
2025-01-01,store_10,sku_1355,7,31
2025-01-01,store_30,sku_93,3,12
2025-01-01,store_43,sku_1417,6,39
2025-01-01,store_40,sku_264,1,58
2025-01-01,store_16,sku_1599,4,27
2025-01-01,store_14,sku_1480,8,96
2025-01-01,store_12,sku_15,0,55
2025-01-01,store_24,sku_669,3,22
2025-01-01,store_12,sku_640,4,9
2025-01-01,store_16,sku_810,4,41
2025-01-01,store_34,sku_1819,6,98
2025-01-01,store_36,sku_51,0,56
2025-01-01,store_17,sku_616,2,91
2025-01-01,store_29,sku_1928,5,96
2025-01-01,store_17,sku_1953,8,63
2025-01-01,store_46,sku_1233,0,91
2025-01-01,store_0,sku_1459,3,57
2025-01-01,store_3,sku_836,2,35
2025-01-01,store_29,sku_1993,0,51
2025-01-01,store_16,sku_1910,3,28
2025-01-01,store_24,sku_54,5,83
2025-01-01,store_22,sku_1410,0,88
2025-01-01,store_21,sku_407,12,41
2025-01-01,store_33,sku_1858,3,90
2025-01-01,store_45,sku_1429,6,7
2025-01-01,store_45,sku_579,1,43
2025-01-01,store_12,sku_482,12,29
2025-01-01,store_13,sku_1138,7,79
2025-01-01,store_38,sku_1764,1,91
2025-01-01,store_0,sku_1971,12,81
2025-01-01,store_31,sku_1022,2,87
2025-01-01,store_49,sku_841,8,50
2025-01-01,store_35,sku_115,0,7
2025-01-01,store_2,sku_971,4,69
2025-01-01,store_40,sku_1726,5,68
2025-01-01,store_32,sku_1462,9,44
2025-01-01,store_30,sku_1004,8,60
2025-01-01,store_8,sku_469,5,84
2025-01-01,store_19,sku_1524,7,68
2025-01-01,store_32,sku_1734,6,57
2025-01-01,store_9,sku_1900,7,72
2025-01-01,store_38,sku_1657,5,48
2025-01-01,store_38,sku_1984,5,27
2025-01-01,store_14,sku_1075,3,11
2025-01-01,store_22,sku_557,6,59
2025-01-01,store_11,sku_1745,9,39
2025-01-01,store_37,sku_1552,9,37
2025-01-01,store_36,sku_1789,8,53
2025-01-01,store_46,sku_1635,10,40
2025-01-01,store_19,sku_1523,4,12
2025-01-01,store_46,sku_575,7,86
2025-01-01,store_5,sku_517,10,27
2025-01-01,store_40,sku_1938,4,97
2025-01-01,store_10,sku_1147,7,52
2025-01-01,store_29,sku_82,8,81
2025-01-01,store_14,sku_23,8,23
2025-01-01,store_33,sku_1483,6,55
2025-01-01,store_39,sku_491,5,22
2025-01-01,store_8,sku_1745,8,21
2025-01-01,store_38,sku_231,7,80
2025-01-01,store_37,sku_1716,4,74
2025-01-01,store_15,sku_1088,7,55
2025-01-01,store_20,sku_1466,5,59
2025-01-01,store_18,sku_1451,5,55
2025-01-01,store_18,sku_1585,11,53
2025-01-01,store_47,sku_1835,4,74
2025-01-01,store_16,sku_1263,1,66
2025-01-01,store_30,sku_686,5,20
2025-01-01,store_29,sku_1899,9,31
2025-01-01,store_43,sku_869,6,47
2025-01-01,store_8,sku_1073,12,79
2025-01-01,store_29,sku_1650,2,9
2025-01-01,store_2,sku_1815,1,81
2025-01-01,store_48,sku_78,0,25
2025-01-01,store_36,sku_1192,10,99
2025-01-01,store_17,sku_1315,4,51
2025-01-01,store_3,sku_927,0,33
2025-01-01,store_17,sku_784,3,39
2025-01-01,store_27,sku_1639,4,6
2025-01-01,store_49,sku_1443,6,50
2025-01-01,store_16,sku_855,8,78
2025-01-01,store_23,sku_38,5,70
2025-01-01,store_13,sku_168,8,28
2025-01-01,store_5,sku_1756,5,50
2025-01-01,store_31,sku_1145,3,80
2025-01-01,store_13,sku_704,8,49
2025-01-01,store_37,sku_1011,4,8
2025-01-01,store_48,sku_242,6,99
2025-01-01,store_30,sku_266,2,44
2025-01-01,store_37,sku_1946,6,7
2025-01-01,store_8,sku_567,3,70
2025-01-01,store_14,sku_860,6,42
2025-01-01,store_35,sku_1094,1,25
2025-01-01,store_13,sku_1325,5,29
2025-01-01,store_41,sku_1112,7,89
2025-01-01,store_25,sku_1088,3,36
2025-01-01,store_26,sku_300,4,46
2025-01-01,store_15,sku_86,4,58
2025-01-01,store_15,sku_1041,8,64
2025-01-01,store_34,sku_1987,2,91
2025-01-01,store_37,sku_235,2,30
2025-01-01,store_37,sku_388,9,67
2025-01-01,store_2,sku_1835,6,53
2025-01-01,store_16,sku_200,4,12
2025-01-01,store_2,sku_288,9,32
2025-01-01,store_30,sku_809,7,91
2025-01-01,store_14,sku_387,8,22
2025-01-01,store_38,sku_1019,0,37
2025-01-01,store_2,sku_1641,5,72
2025-01-01,store_30,sku_695,3,23
2025-01-01,store_15,sku_1295,7,56
2025-01-01,store_43,sku_533,5,93
2025-01-01,store_10,sku_107,3,16
2025-01-01,store_7,sku_1050,3,35
2025-01-01,store_1,sku_1495,4,83
2025-01-01,store_29,sku_1811,8,12
2025-01-01,store_42,sku_1165,4,22
2025-01-01,store_36,sku_992,6,68
2025-01-01,store_18,sku_645,4,11
2025-01-01,store_1,sku_1301,7,14
2025-01-01,store_16,sku_581,8,32
2025-01-01,store_1,sku_1645,5,60
2025-01-01,store_11,sku_964,8,85
2025-01-01,store_27,sku_1006,4,86
2025-01-01,store_13,sku_841,0,61
2025-01-01,store_15,sku_833,0,13
2025-01-01,store_23,sku_1637,7,20
2025-01-01,store_29,sku_12,4,40
2025-01-01,store_42,sku_1226,4,61
2025-01-01,store_15,sku_153,5,9
2025-01-01,store_32,sku_1016,12,95
2025-01-01,store_44,sku_993,1,52
2025-01-01,store_28,sku_625,13,88
2025-01-01,store_26,sku_1283,6,72
2025-01-01,store_19,sku_613,2,87
2025-01-01,store_21,sku_1448,4,52
2025-01-01,store_30,sku_1413,6,15
2025-01-01,store_2,sku_295,5,29
2025-01-01,store_20,sku_1260,7,44
2025-01-01,store_20,sku_936,9,51
2025-01-01,store_46,sku_1481,0,57
2025-01-01,store_12,sku_1873,3,58
2025-01-01,store_42,sku_627,7,92
2025-01-01,store_47,sku_309,3,94
2025-01-01,store_5,sku_367,4,72
2025-01-01,store_23,sku_63,10,38
2025-01-01,store_49,sku_278,7,21
2025-01-01,store_45,sku_1546,3,23
2025-01-01,store_20,sku_346,1,67
2025-01-01,store_0,sku_1614,5,17
2025-01-01,store_22,sku_1261,6,17
2025-01-01,store_25,sku_92,4,77
2025-01-01,store_46,sku_308,6,29
2025-01-01,store_40,sku_741,1,99
2025-01-01,store_48,sku_885,8,37
2025-01-01,store_46,sku_319,6,76
2025-01-01,store_19,sku_428,3,67
2025-01-01,store_12,sku_662,4,51
2025-01-01,store_9,sku_1522,6,67
2025-01-01,store_20,sku_860,1,86
2025-01-01,store_21,sku_712,6,83
2025-01-01,store_14,sku_1124,12,42
2025-01-01,store_9,sku_1842,8,23
2025-01-01,store_48,sku_853,2,84
2025-01-01,store_41,sku_1106,31,39
2025-01-01,store_32,sku_1086,2,23
2025-01-01,store_10,sku_585,10,43
2025-01-01,store_2,sku_1162,6,40
2025-01-01,store_21,sku_1024,3,70
2025-01-01,store_26,sku_1222,4,68
2025-01-01,store_31,sku_1340,4,97
2025-01-01,store_8,sku_1150,6,17
2025-01-01,store_7,sku_939,5,9
2025-01-01,store_0,sku_168,2,52
2025-01-01,store_36,sku_994,22,78
2025-01-01,store_14,sku_104,8,64
2025-01-01,store_19,sku_523,4,54
2025-01-01,store_46,sku_1073,6,25
2025-01-01,store_42,sku_4,4,53
2025-01-01,store_43,sku_537,6,39
2025-01-01,store_45,sku_1886,6,70
2025-01-01,store_35,sku_920,0,37
2025-01-01,store_2,sku_1077,3,24
2025-01-01,store_16,sku_387,13,35
2025-01-01,store_45,sku_389,4,91
2025-01-01,store_43,sku_1835,4,60
2025-01-01,store_41,sku_1208,9,30
2025-01-01,store_19,sku_1804,11,21
2025-01-01,store_23,sku_1143,3,32
2025-01-01,store_23,sku_161,7,11
2025-01-01,store_30,sku_13,7,66
2025-01-01,store_15,sku_1478,6,21
2025-01-01,store_47,sku_1011,6,74
2025-01-01,store_19,sku_188,3,99
2025-01-01,store_16,sku_169,7,40
2025-01-01,store_4,sku_485,10,60
2025-01-01,store_28,sku_16,1,40
2025-01-01,store_0,sku_3,4,15
2025-01-01,store_44,sku_1845,2,8
2025-01-01,store_49,sku_937,3,38
2025-01-01,store_9,sku_395,2,47
2025-01-01,store_21,sku_584,9,72
2025-01-01,store_8,sku_997,3,36
2025-01-01,store_18,sku_1104,0,28
2025-01-01,store_41,sku_1080,0,13
2025-01-01,store_47,sku_58,4,60
2025-01-01,store_26,sku_121,3,42
2025-01-01,store_41,sku_577,4,16
2025-01-01,store_0,sku_536,4,25
2025-01-01,store_25,sku_1723,7,49
2025-01-01,store_16,sku_1057,8,80
2025-01-01,store_46,sku_1124,8,66
2025-01-01,store_28,sku_1284,8,46
2025-01-01,store_28,sku_1087,3,65
2025-01-01,store_23,sku_1794,3,90
2025-01-01,store_22,sku_974,7,59
2025-01-01,store_47,sku_788,5,60
2025-01-01,store_16,sku_805,9,61
2025-01-01,store_46,sku_13,5,93
2025-01-01,store_28,sku_731,2,91
2025-01-01,store_37,sku_578,0,22
2025-01-01,store_30,sku_191,11,55
2025-01-01,store_23,sku_542,3,43
2025-01-01,store_12,sku_867,8,28
2025-01-01,store_6,sku_1883,2,14
2025-01-01,store_44,sku_161,2,17
2025-01-01,store_1,sku_625,6,31
2025-01-01,store_32,sku_674,5,77
2025-01-01,store_33,sku_1657,5,46
2025-01-01,store_49,sku_158,6,81
2025-01-01,store_17,sku_1910,6,57
2025-01-01,store_26,sku_1093,6,67
2025-01-01,store_48,sku_132,8,99
2025-01-01,store_21,sku_1250,7,58
2025-01-01,store_18,sku_1205,11,68
2025-01-01,store_7,sku_1747,6,7
2025-01-01,store_13,sku_1828,2,54
2025-01-01,store_10,sku_1087,2,21
2025-01-01,store_27,sku_1345,1,93
2025-01-01,store_45,sku_101,0,37
2025-01-01,store_35,sku_1791,6,82
2025-01-01,store_18,sku_96,2,68
2025-01-01,store_32,sku_893,3,12
2025-01-01,store_14,sku_1931,0,36
2025-01-01,store_19,sku_246,5,79
2025-01-01,store_15,sku_1655,5,91
2025-01-01,store_19,sku_978,5,58
2025-01-01,store_23,sku_1183,5,55
2025-01-01,store_29,sku_156,5,69
2025-01-01,store_40,sku_1853,8,90
2025-01-01,store_10,sku_224,8,88
2025-01-01,store_49,sku_726,5,81
2025-01-01,store_37,sku_593,4,44
2025-01-01,store_45,sku_1093,7,58
2025-01-01,store_12,sku_1184,0,41
2025-01-01,store_5,sku_968,8,12
2025-01-01,store_34,sku_165,4,18
2025-01-01,store_19,sku_385,6,49
2025-01-01,store_2,sku_237,5,77
2025-01-01,store_48,sku_1118,5,93
2025-01-01,store_24,sku_535,0,44
2025-01-01,store_15,sku_406,8,99
2025-01-01,store_9,sku_47,6,43
2025-01-01,store_21,sku_557,7,84
2025-01-01,store_3,sku_223,5,49
2025-01-01,store_27,sku_1876,6,19
2025-01-01,store_49,sku_779,4,39
2025-01-01,store_25,sku_1402,8,81
2025-01-01,store_19,sku_222,8,76
2025-01-01,store_35,sku_850,1,15
2025-01-01,store_20,sku_225,3,26
2025-01-01,store_32,sku_48,5,18
2025-01-01,store_27,sku_305,2,91
2025-01-01,store_19,sku_1246,6,85
2025-01-01,store_21,sku_310,6,69
2025-01-01,store_19,sku_1665,7,35
2025-01-01,store_10,sku_1963,10,92
2025-01-01,store_41,sku_1567,10,5
2025-01-01,store_21,sku_1867,3,34
2025-01-01,store_20,sku_310,9,52
2025-01-01,store_43,sku_1808,5,49
2025-01-01,store_49,sku_900,6,97
2025-01-01,store_20,sku_1523,8,32
2025-01-01,store_38,sku_1397,4,11
2025-01-01,store_4,sku_1225,1,12
2025-01-01,store_40,sku_822,2,57
2025-01-01,store_22,sku_1435,4,81
2025-01-01,store_18,sku_1182,1,13
2025-01-01,store_3,sku_1639,5,67
2025-01-01,store_33,sku_1276,3,87
2025-01-01,store_10,sku_897,4,51
2025-01-01,store_25,sku_1101,7,49
2025-01-01,store_28,sku_878,4,32
2025-01-01,store_30,sku_487,3,67
2025-01-01,store_32,sku_1375,7,65
2025-01-01,store_33,sku_1675,4,74
2025-01-01,store_2,sku_338,2,97
2025-01-01,store_29,sku_603,3,76
2025-01-01,store_39,sku_721,3,38
2025-01-01,store_10,sku_1688,9,35
2025-01-01,store_16,sku_867,5,12
2025-01-01,store_41,sku_699,4,75
2025-01-01,store_5,sku_1667,8,18
2025-01-01,store_31,sku_1322,3,41
2025-01-01,store_5,sku_846,3,52
2025-01-01,store_30,sku_731,8,84
2025-01-01,store_9,sku_530,7,31
2025-01-01,store_18,sku_223,5,31
2025-01-01,store_13,sku_1290,0,5
2025-01-01,store_21,sku_1556,6,62
2025-01-01,store_43,sku_1306,4,98
2025-01-01,store_30,sku_683,4,60
2025-01-01,store_2,sku_135,6,12
2025-01-01,store_4,sku_1887,1,29
2025-01-01,store_41,sku_458,6,59
2025-01-01,store_6,sku_455,7,86
2025-01-01,store_3,sku_839,7,34
2025-01-01,store_16,sku_1371,7,39
2025-01-01,store_14,sku_37,8,52
2025-01-01,store_7,sku_1466,5,7
2025-01-01,store_6,sku_1099,3,86
2025-01-01,store_11,sku_1543,3,32
2025-01-01,store_45,sku_1900,4,16
2025-01-01,store_40,sku_1663,12,85
2025-01-01,store_47,sku_1893,6,79
2025-01-01,store_13,sku_1961,4,91
2025-01-01,store_22,sku_950,6,22
2025-01-01,store_4,sku_864,8,78
2025-01-01,store_41,sku_712,8,61
2025-01-01,store_12,sku_1259,8,23
2025-01-01,store_34,sku_1970,6,66
2025-01-01,store_24,sku_606,10,11
2025-01-01,store_3,sku_1705,4,72
2025-01-01,store_16,sku_714,7,63
2025-01-01,store_9,sku_1296,3,14
2025-01-01,store_48,sku_1148,6,36
2025-01-01,store_26,sku_1447,5,33
2025-01-01,store_19,sku_197,5,10
2025-01-01,store_39,sku_1868,7,85
2025-01-01,store_6,sku_1115,2,21
2025-01-01,store_36,sku_1202,7,14
2025-01-01,store_30,sku_1121,2,81
2025-01-01,store_36,sku_594,5,28
2025-01-01,store_1,sku_701,5,35
2025-01-01,store_43,sku_1654,8,23
2025-01-01,store_40,sku_935,5,56
2025-01-01,store_22,sku_93,5,73
2025-01-01,store_1,sku_1058,0,56
2025-01-01,store_46,sku_61,7,74
2025-01-01,store_43,sku_1288,8,6
2025-01-01,store_15,sku_556,4,46
2025-01-01,store_9,sku_682,6,25
2025-01-01,store_23,sku_359,7,14
2025-01-01,store_46,sku_303,2,39
2025-01-01,store_24,sku_1448,6,13
2025-01-01,store_31,sku_1403,5,50
2025-01-01,store_45,sku_1263,9,18
2025-01-01,store_29,sku_1295,2,63
2025-01-01,store_21,sku_465,4,18
2025-01-01,store_8,sku_1513,6,65
2025-01-01,store_31,sku_38,6,25
2025-01-01,store_40,sku_707,4,57
2025-01-01,store_17,sku_446,6,33
2025-01-01,store_39,sku_1791,6,17
2025-01-01,store_38,sku_98,4,43
2025-01-01,store_49,sku_1997,2,57
2025-01-01,store_14,sku_1003,5,5
2025-01-01,store_18,sku_1937,8,93
2025-01-01,store_38,sku_186,5,85
2025-01-01,store_18,sku_1245,1,31
2025-01-01,store_41,sku_263,5,43
2025-01-01,store_35,sku_409,4,29
2025-01-01,store_28,sku_369,7,93
2025-01-01,store_41,sku_152,4,56
2025-01-01,store_34,sku_1929,6,27
2025-01-01,store_38,sku_1234,6,93
2025-01-01,store_1,sku_211,9,75
2025-01-01,store_48,sku_744,8,50
2025-01-01,store_14,sku_108,4,15
2025-01-01,store_1,sku_1264,10,99
2025-01-01,store_17,sku_685,8,10
2025-01-01,store_17,sku_641,3,27
2025-01-01,store_8,sku_1490,5,27
2025-01-01,store_38,sku_1963,8,38
2025-01-01,store_11,sku_1458,2,69
2025-01-01,store_36,sku_561,1,68
2025-01-01,store_34,sku_38,6,24
2025-01-01,store_37,sku_1275,6,52
2025-01-01,store_34,sku_1538,0,96
2025-01-01,store_28,sku_191,3,62
2025-01-01,store_18,sku_1813,8,81
2025-01-01,store_47,sku_1097,4,51
2025-01-01,store_21,sku_935,10,74
2025-01-01,store_19,sku_469,4,60
2025-01-01,store_6,sku_965,8,71
2025-01-01,store_22,sku_185,3,51
2025-01-01,store_49,sku_534,3,82
2025-01-01,store_28,sku_834,5,86
2025-01-01,store_38,sku_9,2,84
2025-01-01,store_19,sku_136,5,82
2025-01-01,store_42,sku_1766,3,16
2025-01-01,store_32,sku_1009,5,78
2025-01-01,store_39,sku_692,6,38
2025-01-01,store_30,sku_837,7,25
2025-01-01,store_48,sku_1336,8,78
2025-01-01,store_32,sku_1008,1,15
2025-01-01,store_30,sku_915,1,72
2025-01-01,store_0,sku_845,6,86
2025-01-01,store_10,sku_885,7,60
2025-01-01,store_1,sku_42,2,54
2025-01-01,store_12,sku_1419,2,58
2025-01-01,store_22,sku_272,4,30
2025-01-01,store_42,sku_1567,2,56
2025-01-01,store_7,sku_573,8,42
2025-01-01,store_36,sku_1116,6,41
2025-01-01,store_42,sku_538,10,42
2025-01-01,store_3,sku_1261,4,56
2025-01-01,store_27,sku_812,6,90
2025-01-01,store_35,sku_512,5,28
2025-01-01,store_36,sku_1702,5,11
2025-01-01,store_5,sku_1113,8,31
2025-01-01,store_46,sku_45,3,36
2025-01-01,store_36,sku_878,5,31
2025-01-01,store_2,sku_179,2,69
2025-01-01,store_16,sku_1141,3,17
2025-01-01,store_24,sku_1677,0,13
2025-01-01,store_49,sku_379,2,44
2025-01-01,store_24,sku_324,4,82
2025-01-01,store_28,sku_956,7,31
2025-01-01,store_22,sku_1738,6,16
2025-01-01,store_36,sku_1806,5,25
2025-01-01,store_38,sku_94,6,6
2025-01-01,store_23,sku_250,8,67
2025-01-01,store_35,sku_483,4,7
2025-01-01,store_32,sku_1202,3,94
2025-01-01,store_6,sku_1399,5,29
2025-01-01,store_34,sku_1220,9,83
2025-01-01,store_1,sku_1614,4,99
2025-01-01,store_41,sku_125,1,16
2025-01-01,store_39,sku_16,7,88
2025-01-01,store_13,sku_629,5,55
2025-01-01,store_26,sku_172,3,95
2025-01-01,store_42,sku_368,2,96
2025-01-01,store_21,sku_27,4,25
2025-01-01,store_31,sku_1819,6,29
2025-01-01,store_22,sku_1189,9,93
2025-01-01,store_42,sku_712,9,72
2025-01-01,store_48,sku_1155,6,43
2025-01-01,store_3,sku_870,5,50
2025-01-01,store_23,sku_489,2,16
2025-01-01,store_14,sku_1866,4,56
2025-01-01,store_18,sku_876,4,55
2025-01-01,store_26,sku_488,3,49
2025-01-01,store_26,sku_908,2,75
2025-01-01,store_16,sku_1365,2,36
2025-01-01,store_14,sku_106,4,32
2025-01-01,store_39,sku_1069,6,72
2025-01-01,store_11,sku_1498,3,55
2025-01-01,store_6,sku_410,6,42
2025-01-01,store_18,sku_1414,6,38
2025-01-01,store_6,sku_950,2,38
2025-01-01,store_17,sku_434,7,45
2025-01-01,store_48,sku_3,5,13
2025-01-01,store_42,sku_1594,3,45
2025-01-01,store_5,sku_124,5,98
2025-01-01,store_24,sku_1745,3,93
2025-01-01,store_30,sku_174,5,56
2025-01-01,store_18,sku_280,7,16
2025-01-01,store_13,sku_1243,5,17
2025-01-01,store_4,sku_1178,3,59
2025-01-01,store_43,sku_135,2,38
2025-01-01,store_5,sku_18,6,89
2025-01-01,store_9,sku_1582,1,98
2025-01-01,store_39,sku_1331,7,33
2025-01-01,store_25,sku_137,6,32
2025-01-01,store_20,sku_1339,5,44
2025-01-01,store_31,sku_951,2,90
2025-01-01,store_24,sku_675,4,67
2025-01-01,store_0,sku_636,6,27
2025-01-01,store_4,sku_1462,4,90
2025-01-01,store_6,sku_471,8,60
2025-01-01,store_33,sku_1423,5,72
2025-01-01,store_22,sku_43,8,53
2025-01-01,store_28,sku_504,4,81
2025-01-01,store_29,sku_349,4,79
2025-01-01,store_4,sku_1214,7,76
2025-01-01,store_11,sku_11,6,96
2025-01-01,store_43,sku_906,3,16
2025-01-01,store_30,sku_1607,1,25
2025-01-01,store_25,sku_200,7,24
2025-01-01,store_42,sku_270,11,17
2025-01-01,store_21,sku_174,5,33
2025-01-01,store_34,sku_1875,3,89
2025-01-01,store_14,sku_330,5,61
2025-01-01,store_19,sku_302,3,29
2025-01-01,store_23,sku_776,8,76
2025-01-01,store_39,sku_1484,7,94
2025-01-01,store_36,sku_1650,6,22
2025-01-01,store_31,sku_1069,6,68
2025-01-01,store_11,sku_1495,4,48
2025-01-01,store_49,sku_1375,0,73
2025-01-01,store_42,sku_667,6,80
2025-01-01,store_20,sku_673,3,23
2025-01-01,store_36,sku_1964,5,72
2025-01-01,store_19,sku_435,11,22
2025-01-01,store_5,sku_790,3,10
2025-01-01,store_31,sku_514,6,16
2025-01-01,store_27,sku_1798,8,42
2025-01-01,store_27,sku_1158,8,70
2025-01-01,store_24,sku_792,3,93
2025-01-01,store_47,sku_1031,4,90
2025-01-01,store_33,sku_1773,6,26
2025-01-01,store_46,sku_1430,3,72
2025-01-01,store_33,sku_209,5,6
2025-01-01,store_48,sku_671,5,23
2025-01-01,store_16,sku_474,7,6
2025-01-01,store_5,sku_1439,3,46
2025-01-01,store_16,sku_1999,5,56
2025-01-01,store_19,sku_1353,4,85
2025-01-01,store_35,sku_754,9,91
2025-01-01,store_8,sku_417,2,70
2025-01-01,store_46,sku_765,4,17
2025-01-01,store_20,sku_337,6,40
2025-01-01,store_7,sku_1087,8,44
2025-01-01,store_3,sku_1216,5,26
2025-01-01,store_34,sku_482,7,94
2025-01-01,store_0,sku_354,6,10
2025-01-01,store_28,sku_1150,7,41
2025-01-01,store_43,sku_1795,6,39
2025-01-01,store_48,sku_990,6,85
2025-01-01,store_11,sku_296,4,5
2025-01-01,store_11,sku_1619,1,10
2025-01-01,store_41,sku_1269,8,57
2025-01-01,store_45,sku_1681,8,74
2025-01-01,store_48,sku_248,6,87
2025-01-01,store_47,sku_758,2,35
2025-01-01,store_22,sku_492,7,29
2025-01-01,store_2,sku_1605,9,67
2025-01-01,store_36,sku_1301,7,31
2025-01-01,store_26,sku_1783,7,33
2025-01-01,store_42,sku_1303,4,67
2025-01-01,store_48,sku_430,8,27
2025-01-01,store_19,sku_1552,11,78
2025-01-01,store_44,sku_436,2,52
2025-01-01,store_48,sku_1062,7,7
2025-01-01,store_45,sku_1585,6,66
2025-01-01,store_6,sku_612,3,80
2025-01-01,store_18,sku_1532,3,10
2025-01-01,store_9,sku_671,4,74
2025-01-01,store_48,sku_1524,2,41
2025-01-01,store_47,sku_1334,4,54
2025-01-01,store_28,sku_557,5,30
2025-01-01,store_49,sku_1103,4,71
2025-01-01,store_39,sku_858,0,49
2025-01-01,store_36,sku_57,4,69
2025-01-01,store_21,sku_425,7,16
2025-01-01,store_14,sku_680,2,51
2025-01-01,store_5,sku_1627,4,10
2025-01-01,store_20,sku_1314,5,88
2025-01-01,store_27,sku_232,7,55
2025-01-01,store_30,sku_1979,6,80
2025-01-01,store_24,sku_1396,3,36
2025-01-01,store_28,sku_198,4,26
2025-01-01,store_49,sku_1511,11,98
2025-01-01,store_21,sku_1912,0,68
2025-01-01,store_24,sku_1614,8,37
2025-01-01,store_25,sku_1578,1,58
2025-01-01,store_22,sku_293,5,10
2025-01-01,store_16,sku_1520,0,84
2025-01-01,store_28,sku_1912,10,24
2025-01-01,store_32,sku_1598,4,89
2025-01-01,store_47,sku_1669,8,65
2025-01-01,store_38,sku_948,6,60
2025-01-01,store_11,sku_1946,0,96
2025-01-01,store_5,sku_604,2,6
2025-01-01,store_43,sku_18,3,65
2025-01-01,store_12,sku_1014,5,64
2025-01-01,store_18,sku_38,3,75
2025-01-01,store_8,sku_1397,8,53
2025-01-01,store_7,sku_83,3,65
2025-01-01,store_48,sku_1413,4,85
2025-01-01,store_21,sku_881,3,75
2025-01-01,store_34,sku_192,3,41
2025-01-01,store_39,sku_462,5,49
2025-01-01,store_36,sku_1389,0,90
2025-01-01,store_22,sku_1100,4,84
2025-01-01,store_47,sku_718,7,74
2025-01-01,store_19,sku_291,1,56
2025-01-01,store_4,sku_1853,7,10
2025-01-01,store_6,sku_804,6,23
2025-01-01,store_39,sku_1462,10,63
2025-01-01,store_16,sku_1003,7,9
2025-01-01,store_14,sku_244,6,35
2025-01-01,store_33,sku_1696,6,96
2025-01-01,store_37,sku_509,7,87
2025-01-01,store_24,sku_1481,8,40
2025-01-01,store_49,sku_1382,14,87
2025-01-01,store_0,sku_673,6,45
2025-01-01,store_15,sku_499,12,25
2025-01-01,store_10,sku_1224,5,52
2025-01-01,store_49,sku_1516,7,97
2025-01-01,store_27,sku_976,7,43
2025-01-01,store_10,sku_1567,3,38
2025-01-01,store_34,sku_1718,5,88
2025-01-01,store_15,sku_1349,8,72
2025-01-01,store_4,sku_1652,7,75
2025-01-01,store_15,sku_518,4,18
2025-01-01,store_32,sku_953,6,77
2025-01-01,store_13,sku_774,4,10
2025-01-01,store_21,sku_153,14,82
2025-01-01,store_11,sku_630,3,43
2025-01-01,store_3,sku_896,3,75
2025-01-01,store_13,sku_801,6,62
2025-01-01,store_18,sku_1921,5,11
2025-01-01,store_30,sku_1645,2,72
